Question,Answer,Correct,Title
what is the result of the following: 1=2,"False 

SyntaxError:can't assign to literal

True",SyntaxError:can't assign to literal,"Practice Quiz

Practice Quiz
.
 • 21 min
.
 • 
7 total points available.
7 total points"
"What is the output of the following code segment:

i=6

i<5

","True

False

SyntaxError: can't assign to literal",False,"Practice Quiz

Practice Quiz
.
 • 21 min
.
 • 
7 total points available.
7 total points"
What is the result of the following: 5!=5,"False

True",False,"Practice Quiz

Practice Quiz
.
 • 21 min
.
 • 
7 total points available.
7 total points"
What is the output of the following code segment: 'a'=='A',"False

True",False,"Practice Quiz

Practice Quiz
.
 • 21 min
.
 • 
7 total points available.
7 total points"
"in the video, if age=18 what would be the result ","move on

you can enter ",move on,"Practice Quiz

Practice Quiz
.
 • 21 min
.
 • 
7 total points available.
7 total points"
in the video what would be the result if we set the variable age as follows: age= -10,"go see Meat Loaf

move on

you can enter

move on","go see Meat Loaf

move on","Practice Quiz

Practice Quiz
.
 • 21 min
.
 • 
7 total points available.
7 total points"
what is the result of the following:   True  or False ,"True, an or statement is only False if all the Boolean values are False

False","True, an or statement is only False if all the Boolean values are False","Practice Quiz

Practice Quiz
.
 • 21 min
.
 • 
7 total points available.
7 total points"
How is GitHub related to Git?,"GitHub is an online hosting service for Git repositories.

GitHub is an open source tool used to create Git.

GitHub is a main section in the Git project workflow.

GitHub is a program required for version control on Git.",GitHub is an online hosting service for Git repositories.,"Graded Quiz: Getting Started with Git and GitHub

Graded Quiz
.
 • 15 min

DueJun 11, 11:59 PM +07"
What type of version control system is Git?,"Local

Centralized

Remote

Distributed",Distributed,"Graded Quiz: Getting Started with Git and GitHub

Graded Quiz
.
 • 15 min

DueJun 11, 11:59 PM +07"
What is a repository?,"A basic unit of storage in Git that cannot be changed

A plain-text file that explains the purpose of a project

A data structure that stores documents and source code

A collection of user accounts that are connected to a pull request",A data structure that stores documents and source code,"Graded Quiz: Getting Started with Git and GitHub

Graded Quiz
.
 • 15 min

DueJun 11, 11:59 PM +07"
What is the purpose of a license file?,"Describe the purpose of the project.

Record all changes made to a repository.

Express how people can use your code.

Establish secure remote login between computers.",Express how people can use your code.,"Graded Quiz: Getting Started with Git and GitHub

Graded Quiz
.
 • 15 min

DueJun 11, 11:59 PM +07"
"On GitHub, what are commits?","Saved changes

Pull requests

Tags

Merges",Saved changes,"Graded Quiz: Getting Started with Git and GitHub

Graded Quiz
.
 • 15 min

DueJun 11, 11:59 PM +07"
What are the five basic SQL commands?,"CREATE, SELECT, INSERT, UPDATE, DELETE

SELECT, COPY, PASTE, INSERT, ALTER 

CREATE, INSERT, RETRIEVE, MODIFY, DELETE

None of the above","CREATE, SELECT, INSERT, UPDATE, DELETE","Practice Quiz: Introduction to Databases

Practice Quiz
.
 • 8 min
.
 • 
4 total points available.
4 total points"
"In use cases for RDBMS, what is one of the reasons that relational databases are so well suited for Online Transaction Processing (OLTP) applications?","It’s easy to migrate data between two RDBMSs

They support unlimited length of data fields. 

They support the ability to insert, update, or delete small amounts of data

All of the above.","They support the ability to insert, update, or delete small amounts of data","Practice Quiz: Introduction to Databases

Practice Quiz
.
 • 8 min
.
 • 
4 total points available.
4 total points"
"The Relational Model stores data in tables, which allows for data independence. What type of data independence does it provide?","Logical data independence

Physical data independence

Physical storage independence

All of the above",All of the above,"Practice Quiz: Introduction to Databases

Practice Quiz
.
 • 8 min
.
 • 
4 total points available.
4 total points"
"In a relational data model, a primary key uniquely identifies each row in a table. What is the function of a foreign key? ","A foreign key allows tables to be joined based on a relationship between certain columns in the tables.

A foreign key is a set of columns referring to a primary key of another entity.

A foreign key allows you to use certain attributes as a link between tables. 

All of the above. ",All of the above. ,"Practice Quiz: Introduction to Databases

Practice Quiz
.
 • 8 min
.
 • 
4 total points available.
4 total points"
The infrastructure layer is the foundation of the cloud and consists of physical resources. Where do these physical resources reside? ,"Regions, Zones, and Data Centers

Virtual Servers, Bare Metal Servers, and Serverless computing resources

In a warehouse that houses a centralized mainframe server

Compute, Storage, and Networking Resources ","Regions, Zones, and Data Centers","Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
12 total points available.
12 total points"
Virtualization is the process of creating a software-based or virtual version of something. What is typically created with virtualization in the cloud?,"Oracle VirtualBox, VMware Workstation

Servers, storage devices, networking resources, and applications 

VMware ESX and ESXI, Microsoft Hyper-V, open-source KVM 

Windows, Linux, UNIX ","Servers, storage devices, networking resources, and applications ","Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
12 total points available.
12 total points"
Which type of Virtual Machine (VM) takes advantage of unused capacity in data centers at a much lower cost than regular VMs of similar sizes?,"Shared or Public Cloud VMs 

Reserved virtual servers 

Transient or Spot VMs 

Dedicated hosts ",Transient or Spot VMs ,"Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
12 total points available.
12 total points"
Why do bare metal servers take longer to provision than virtual servers?,"Customer configures the physical servers 

GPUs for data analytics are hard to configure and provision 

They're multi-tenant servers, and all tenants must help configure them 

They are physical servers that can be customized to specified capacity",They are physical servers that can be customized to specified capacity,"Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
12 total points available.
12 total points"
Which part of a logically segmented cloud network is the main area where security is implemented?,"Load balancers 

Networking spaces 

Logical instances of networking elements

Subnets ",Subnets ,"Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
12 total points available.
12 total points"
What benefits do runtime engines provide to containers?,"Uses device drivers targeting the abstract machine

Allows multiple OS and applications to run simultaneously and share resources 

Share the operating system (OS) with other containers 

Serves as an interface between the VM and underlying physical hardware    ",Share the operating system (OS) with other containers ,"Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
12 total points available.
12 total points"
"There are four main types of cloud storage available. Which storage type is sometimes called ""Local Storage""?","Direct Attached 

File Storage 

Object Storage 

Block Storage ",Direct Attached ,"Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
12 total points available.
12 total points"
What is File Storage sometimes called?,"COS 

Ethernet

Remote storage appliances

NFS",NFS,"Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
12 total points available.
12 total points"
Which of these statements is true of File Storage but not Object Storage? Select two.,"Highly resilient and available

Storage is attached to compute nodes using an ethernet network 

Include data encryption at rest and in transit    

Based on the load, speed of the connecting network can be inconsistent ","Storage is attached to compute nodes using an ethernet network 

Based on the load, speed of the connecting network can be inconsistent ","Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
12 total points available.
12 total points"
Which of the following is NOT a good fit for Object Storage?,"Operating systems or applications like databases 

Files or objects that are static 

Storage needs are finite and can be pre-defined

Data that does not require fast read and write speeds",Operating systems or applications like databases ,"Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
12 total points available.
12 total points"
